created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,,,,,,,,,,,,,,,
Sat Aug 05 18:48:15 +0000 2023,1.6879E+18,"Penglihatan dan Persepsi Gen Z ketika capres/cawapres berbicara masalah Climate Change"" secara terbuka di depan publik.  - AHY menggunakan referensi dan informasi kekinian (paham dan tidaknya hal yang lain)  - GP dengan menggunakan paradigma lama  meminta anak2 Gen Z ""buang…""",0,1,0,8,in,119691957,1.6879E+18,aewin86,https://twitter.com/aewin86/status/1687898327692816384,,,,,,,,,,,,,,,
Sat Aug 05 18:44:47 +0000 2023,1.6879E+18,@marlina_idha Anies - Rocky ,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 18:42:30 +0000 2023,1.6879E+18,@detikcom Klo kata capres konoha salah saya apa klo saya nonton film bokep?,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 18:42:07 +0000 2023,1.6879E+18,Dari simulasi pasangan capres dan cawapres yang dibuat Indikator,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 18:40:11 +0000 2023,1.6879E+18,@Gus_Raharjo Perseteruan psi dgn pdip yg menyebut capres pdip sbg petugas partai itu mungkin hanya setrategi psi utk mengambil hati/menggait pemilih dr pdip/jokowi aja tp malah jd blundernya psi dan bisa membuat gak simpati harusnya psi lbh fokus gait yg ,0,0,0,0,in,1.685E+18,1.68783E+18,Rusdiburujam,https://twitter.com/Rusdiburujam/status/1687896297544798209,,,,,,,,,,,,,,,
Sat Aug 05 18:39:44 +0000 2023,1.6879E+18,@Dennysiregar7 @GunRomli Maknya kan capres pilihan anda itu bukan karna prestasinya tapi yang bengis ke oposisi aja😚,0,0,0,0,in,1.5027E+18,1.68774E+18,azkiasalsafauzi,https://twitter.com/azkiasalsafauzi/status/1687896183505924101,,,,,,,,,,,,,,,
Sat Aug 05 18:39:23 +0000 2023,1.6879E+18,"Paradigma pemilih muda : antara independen dalam merasionalkan capres atau seolah"" independen",,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 18:26:44 +0000 2023,1.68789E+18,Prof saldi sadar adah kepentingan politik soal uji materil batas usia capres/cawapres,0,0,0,0,in,1.60375E+18,1.68789E+18,daengbang06,https://twitter.com/daengbang06/status/1687892912724676608,,,,,,,,,,,,,,,
Sat Aug 05 18:25:12 +0000 2023,1.68789E+18,"Las contradicciones mentales del Mitomano de capres...  No metan la sanos al fuego por nadie""...  Solo un verdadero pendejo le tomaría la palabra a este bufon... https://t.co/hsb1XxsaHH""",0,1,0,1,es,2958613359,1.68789E+18,sinideologias,https://twitter.com/sinideologias/status/1687892526882058240,,,,,,,,,,,,,,,
Sat Aug 05 18:20:01 +0000 2023,1.68789E+18,Capres paling tolol dan gak merakyat ya si Anies Baswedan https://t.co/Hb5q1LVbJl,0,0,0,0,in,1.52493E+18,1.68789E+18,rahmad_edward,https://twitter.com/rahmad_edward/status/1687891223955288064,,,,,,,,,,,,,,,
Sat Aug 05 18:19:52 +0000 2023,1.68789E+18,Jd wapres nya Pak Ganjar. 2. Kl Gibran mau jd wapresnya prabowo,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 18:16:02 +0000 2023,1.68789E+18,Motori SPN Deklarasi Capres Anies,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 18:15:14 +0000 2023,1.68789E+18,@Mdy_Asmara1701 Smua capres besok juga gitu wkwkkwkwk,0,1,0,0,in,738350798,1.68769E+18,PrastowoWijaya,https://twitter.com/PrastowoWijaya/status/1687890016348090369,,,,,,,,,,,,,,,
Sat Aug 05 18:14:48 +0000 2023,1.68789E+18,@Thea_ALodie @bekasBuaya @johnnie_muhan @gregorius_6 @eradotid @TkangRas @akunsiMufti @KaLitRizaL @TehKitaAja @FemmyManroe1 @butterbitter2nd @firlyxx @DISKOMINFOSS @BudiKaryaS @susipudjiastuti @PartaiSocmed Savage!!!   Tambahin,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 18:12:29 +0000 2023,1.68789E+18,@marlina_idha @aniesbaswedan @AgusYudhoyono tetap @ganjarpranowo ,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 18:07:52 +0000 2023,1.68789E+18,@AndiSinulingga Anies - Rocky,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 18:07:49 +0000 2023,1.68789E+18,@UusRsd @didienAZHAR @aniesbaswedan Wehhh bikin cukong oligarki mesti mikir ulang nehh mesti jadi bandar capres siapa ? Heheh Bayang kan kalo tiap relawan mjnimal 3_5 org jadi saksi di tiap TPS di tempat masing2 lantas dokumentasi dan siap antar/kawal dan,0,0,0,0,in,542565359,1.68768E+18,mathsoul1,https://twitter.com/mathsoul1/status/1687888153603190784,,,,,,,,,,,,,,,
Sat Aug 05 18:07:01 +0000 2023,1.68789E+18,@PNCSV Los criminales no se esconden!!! Los criminales conspiran en CAPRES!!!! Busquen a “Batman” un comerciante de raíces Palestino de vitamina Colombiana.😉,0,0,0,0,es,1.5645E+18,1.6878E+18,F1speedracer,https://twitter.com/F1speedracer/status/1687887948694368257,,,,,,,,,,,,,,,
Sat Aug 05 18:04:16 +0000 2023,1.68789E+18,Kalau kita ukur sejauh ini,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 18:02:05 +0000 2023,1.68789E+18,Bowo sudah putus asa dan tidak mau ikut capres lagi....,0,0,0,0,in,1.64275E+18,1.68789E+18,RudyCahyon37382,https://twitter.com/RudyCahyon37382/status/1687886707323232256,,,,,,,,,,,,,,,
Sat Aug 05 18:00:29 +0000 2023,1.68789E+18,@VIVAcoid sama kaya capres dong🤭,0,0,0,0,in,1.59597E+18,1.68776E+18,THEGAMEA0806,https://twitter.com/THEGAMEA0806/status/1687886308008742912,,,,,,,,,,,,,,,
Sat Aug 05 17:58:41 +0000 2023,1.68789E+18,Anies Baswedan capres yang gak siap https://t.co/sSdfl1u6Cy,0,0,0,0,in,1.59752E+18,1.68789E+18,cebinisme,https://twitter.com/cebinisme/status/1687885855107731456,,,,,,,,,,,,,,,
Sat Aug 05 17:57:41 +0000 2023,1.68789E+18,Hasto Mengatakan Ada Manuver Kekuasaan di Balik Upaya Mengubah Aturan Usia Capres-Cawapres Jadi 35 Tahun   Menurut Hasto,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:53:22 +0000 2023,1.68788E+18,@StefanAntonio__ Apa pembenci jumlahnya lebih besar dr yg cinta jokowi bang?hrsnya prabowo lantang pasang badan dan tarik simpatik dr pendukung jokowi.dl sm fadli zonk lembek,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:51:09 +0000 2023,1.68788E+18,@Paltiwest Kalau secara nalar cari yang lebih muda,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:48:44 +0000 2023,1.68788E+18,@ikkuncahyo @adenan_abdilla DEBAT CAPRES NOH 2024. hadehh cape liat orang beginian,0,0,1,0,in,1.42689E+18,1.68763E+18,colokanIOS,https://twitter.com/colokanIOS/status/1687883349753536512,,,,,,,,,,,,,,,
Sat Aug 05 17:47:34 +0000 2023,1.68788E+18,Rakyat mendukung dan mengangkat Pak @ganjarpranowo sebagai Capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:47:33 +0000 2023,1.68788E+18,Tanpa partai2 pun,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:43:15 +0000 2023,1.68788E+18,@_jklz @TraitSnipergame Alhamdulillah bisa buat tambah² modal nyalon capres 2069,0,1,0,0,in,1.38315E+18,1.68784E+18,RavilMufti,https://twitter.com/RavilMufti/status/1687881968011370496,,,,,,,,,,,,,,,
Sat Aug 05 17:43:00 +0000 2023,1.68788E+18,@Sgm_mks @genx36545403 @prabowo @Alie_Fahnoor @AlmaghribiS @andre_rosiade @are_inismyname @BANGSAygSUJUD @bengkeldodo @KhoirilAnwar_ @Kimberley_2024 @Kemhan_RI @Lembayung071 Bro,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:42:12 +0000 2023,1.68788E+18,@gem_1000x @pengarang_sajak Selalu ingat yg punya nyali itu Prabowo..!!  Karena Prabowo itu militer.  Capres non militer mana punya nyali...???!!  Itu logika saking pintarnya.,0,0,0,0,in,1.54388E+18,1.6875E+18,AlimMaktour,https://twitter.com/AlimMaktour/status/1687881703443083264,,,,,,,,,,,,,,,
Sat Aug 05 17:41:23 +0000 2023,1.68788E+18,@Dennysiregar7 Sebenarnya aslinya itu kader2 pdip kayaknya memang udah ga mau trah sukarno maju jadi capres 🤣 jokowi jadi capres karena kadernya ga mau mega yg maju. Sekarang ganjar jadi capres karena kadernya ga mau puan yg maju.,0,0,0,0,in,3286546952,1.68779E+18,axlentdesign,https://twitter.com/axlentdesign/status/1687881499927101440,,,,,,,,,,,,,,,
Sat Aug 05 17:39:11 +0000 2023,1.68788E+18,@ChoirulAnwar999 @Dennysiregar7 Justru hal yg sangat bodoh milih capres itu ketum. Liat di negara2 maju mana ada ketum jadi capres? Ketum jadi capres itu tanda berdemokrasi yg masih terbelakang.,0,1,0,0,in,3286546952,1.68779E+18,axlentdesign,https://twitter.com/axlentdesign/status/1687880946866143232,,,,,,,,,,,,,,,
Sat Aug 05 17:35:05 +0000 2023,1.68788E+18,@PorfirioChica @infobae @nuevasideas Han activo todo el aparato de CAPRES contra @AMuyshondt. Y qué tan grave es lo del diputado mafioso de Nuevas Ideas?.,0,0,0,2,es,1.00633E+18,1.68769E+18,Jogutty1,https://twitter.com/Jogutty1/status/1687879912135286784,,,,,,,,,,,,,,,
Sat Aug 05 17:34:09 +0000 2023,1.68788E+18,@KastantoTohirin @AndreasSolusi @PS_presiden2024 @B_Hendratmo1 @AlmaghribiS @alextham878 @temanduit @jatmiko99604253 @simple_heart68 Boleh sangat boleh Sobat. Persolannya dan pertanyaannya,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:30:08 +0000 2023,1.68788E+18,@Anny48063340 @WalterAlemanSV El vota por lo que le mandan desde câpres,0,0,0,0,ca,293025921,1.68781E+18,mauricioraf2015,https://twitter.com/mauricioraf2015/status/1687878668641878016,,,,,,,,,,,,,,,
Sat Aug 05 17:29:33 +0000 2023,1.68788E+18,Wacana Pasangkan Ganjar Pranowo dan Prabowo Subianto,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:27:52 +0000 2023,1.68788E+18,@AirinDatangLagi @Nordicblackmtl Bakalan jadi capres keok terbanyak nich.siap-siap dapat penghargaan dari muri...😂,0,0,0,0,in,1.64212E+18,1.6875E+18,Mygdwipa,https://twitter.com/Mygdwipa/status/1687878099235676160,,,,,,,,,,,,,,,
Sat Aug 05 17:24:50 +0000 2023,1.68788E+18,@sihol72 @SimbokeSarah @feroferraferri @kulimedsos1 @Mamamochi1 @_Ayu_aja @musniumar @mak_iyik @mangunsong63 @pery_tan @ntar_yaa Tanpa sengaja mprof. Mus menikmati sarkas akhir ini,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:24:48 +0000 2023,1.68788E+18,@Dennysiregar7 Itu artinya kalo @psi_id milolih prabowo jadi capres nya,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:22:10 +0000 2023,1.68788E+18,@PutraBachtiar9 @BosPurwa Asal APBDnya gak dipake buat nobar bokep aja kaya capres yg ono 🤣,0,0,0,0,in,1.05767E+18,1.68787E+18,HikariFayza,https://twitter.com/HikariFayza/status/1687876664754417664,,,,,,,,,,,,,,,
Sat Aug 05 17:21:40 +0000 2023,1.68788E+18,@SahabatSaber Capres...kita...nya...,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:20:30 +0000 2023,1.68788E+18,Capres lain ada yg bisa seperti Pak Ganjar ?  Nginap di rumah warga,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:19:54 +0000 2023,1.68788E+18,@VIVAcoid Tenang Billie,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:16:46 +0000 2023,1.68788E+18,192 Hari Menjelang Pilpres 2024 menuju Perubahan Indonesia Lebih Baik.  Capres RI Terbaik 2024,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:16:19 +0000 2023,1.68788E+18,@aniesbaswedan  KELAKUAN KAYAK GINI MAU JADI PRESIDEN ???? @tatakujiyati  @marlina_idha  @Mdy_Asmara1701  @musniumar  @PKSejahtera  @NasDem  Capres kalian SUDAH KUMUR OLI MALAM INI  ???,0,0,0,1,in,85291733,1.68788E+18,wondo_shati,https://twitter.com/wondo_shati/status/1687875191517667328,,,,,,,,,,,,,,,
Sat Aug 05 17:15:13 +0000 2023,1.68787E+18,@KastantoTohirin @AndreasSolusi @PS_presiden2024 @B_Hendratmo1 @AlmaghribiS @alextham878 @temanduit @jatmiko99604253 @simple_heart68 Emang Sampeyan iki sopo ??? Sehingga Pak Prabowo ,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:12:07 +0000 2023,1.68787E+18,Gmna mau mengecam,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:11:15 +0000 2023,1.68787E+18,@reveGUNWOOK BJIRRRRR LAGI SESI DEBAT CAPRES,0,1,0,0,in,2757264376,1.68787E+18,LoaferYeonjun,https://twitter.com/LoaferYeonjun/status/1687873916214321152,,,,,,,,,,,,,,,
Sat Aug 05 17:07:37 +0000 2023,1.68787E+18,@M45Broo Presiden Nasdrun,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:07:14 +0000 2023,1.68787E+18,@ekokuntadhi1 Mari desak dpr unt ubah UU ttg pencalonan presiden.... Usia capres tdk boleh lbh tua dr presiden sblmnya... Aya aya wae 🤣🤣🤭🤭,0,0,0,0,in,1.01416E+18,1.68769E+18,EricRicaldo,https://twitter.com/EricRicaldo/status/1687872904971853825,,,,,,,,,,,,,,,
Sat Aug 05 17:05:33 +0000 2023,1.68787E+18,@tubirfess Capres gak ada yg bener,0,0,0,2,in,1.27575E+18,1.6877E+18,alien_sengklek,https://twitter.com/alien_sengklek/status/1687872483649789952,,,,,,,,,,,,,,,
Sat Aug 05 17:05:13 +0000 2023,1.68787E+18,@StefanAntonio__ @prabowo @jokowi Yg jahat yg modelan fitnah begini,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:03:50 +0000 2023,1.68787E+18,@Cintada16 @bbh_oldy @GunRomli Sepertinya emang berat buat Prabowo utk menjadi Capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:03:01 +0000 2023,1.68787E+18,Hasto Mengatakan Ada Manuver Kekuasaan di Balik Upaya Mengubah Aturan Usia Capres-Cawapres Jadi 35 Tahun   Menurut Hasto,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 17:01:49 +0000 2023,1.68787E+18,@WagimanDeep212_ @psi_id @Giring_Ganesha kalau rian ernest udh lama sebelum ramai pencalonan capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:57:33 +0000 2023,1.68787E+18,Prabowo Disebut Capres yang Sangat Berpengaruh dan Diperhitungkan jadi RI 1 - https://t.co/kzZSsIQ9oB #prabowo #prabowosubianto #prabowountuksemua https://t.co/Ga1sNx2Cpj,0,0,7,0,in,1.0681E+18,1.68787E+18,AdrianaDaneen,https://twitter.com/AdrianaDaneen/status/1687870469884747776,,,,,,,,,,,,,,,
Sat Aug 05 16:57:21 +0000 2023,1.68787E+18,Psi gugat umur capres dan cawapres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:55:45 +0000 2023,1.68787E+18,@narkosun Ini nar ..capres terbaik saat ini,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:54:09 +0000 2023,1.68787E+18,Benar Pak.HAKIM kenapa tak diubah saja UNDANG2nya apalagi PEMERINTAH n DPR setuju batas usia!BATAS USIA itu buat PENJEGALAN dipemilu 2029 agar tukang doger n martabak bisa jadi CAPRES n CAWAPRES!,0,0,1,3,in,1.4345E+18,1.68787E+18,ArdoyantoE,https://twitter.com/ArdoyantoE/status/1687869612443254785,,,,,,,,,,,,,,,
Sat Aug 05 16:52:38 +0000 2023,1.68787E+18,Aku kok sampai sekarang masih bingung ya... Yang keluar di TL semua dukung copras capres... Prabowalah,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:52:01 +0000 2023,1.68787E+18,Hasto Mengatakan Ada Manuver Kekuasaan di Balik Upaya Mengubah Aturan Usia Capres-Cawapres Jadi 35 Tahun   Sekjen PDI-P Hasto Kristianto menilai ada manuver kekuasaan dalam upaya mengubah persyaratan umur capres-cawapres dari minimal 40 menjadi 35 tahun. https://t.co/4tVgNQir06,1,1,5,4,in,1.21111E+18,1.68787E+18,ZidWorld_,https://twitter.com/ZidWorld_/status/1687869075626827776,,,,,,,,,,,,,,,
Sat Aug 05 16:51:25 +0000 2023,1.68787E+18,D WKWK GABISA SS SEMUA SOALNYA LG NGOMONGIN CAPRES https://t.co/SwOr6s7LuE,0,0,0,0,in,7.45863E+17,1.68787E+18,karisarimi,https://twitter.com/karisarimi/status/1687868925168824320,,,,,,,,,,,,,,,
Sat Aug 05 16:51:10 +0000 2023,1.68787E+18,@Umar_Hasibuan__ @cakimiNOW bikin gebrakan dong,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:50:58 +0000 2023,1.68787E+18,Hangatnya suasana saat Pak @Ganjarpranowo menginap di rumah warga di Desa Tanjung Anom Pati Jawa Tengah. Dimana Pak Ganjar ikut asyik mengorol,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:50:03 +0000 2023,1.68787E+18,@KakekHalal @ulinyusron GR Loe...JOKOWI ITU CERDAS TIDAK GEGABAH,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:46:10 +0000 2023,1.68787E+18,Prabowo Disebut Capres yang Sangat Berpengaruh dan ... - https://t.co/B9ZPdzCSXT #PrabowoUntukSemua #KodeKita08 #AgustusanBareng https://t.co/o6C39hbev6,0,0,9,0,in,1.5997E+18,1.68787E+18,UnameOne,https://twitter.com/UnameOne/status/1687867603468083200,,,,,,,,,,,,,,,
Sat Aug 05 16:40:47 +0000 2023,1.68787E+18,Capres model anies ini bahaya.  Ngomong nta saja mencla mencle.   Jangan pilih. Titik,0,0,0,1,in,1.61274E+18,1.68787E+18,ThasmidFauziZHI,https://twitter.com/ThasmidFauziZHI/status/1687866248594604033,,,,,,,,,,,,,,,
Sat Aug 05 16:40:15 +0000 2023,1.68787E+18,@DoankWarto Yg pasti capres AB sdh buktikan selama 5 tahun benahi kota jakarta. Janji politik dituntaskan,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:38:38 +0000 2023,1.68787E+18,@Hasbil_Lbs 𝗙𝗶𝘁𝗻𝗮𝗵 𝘁𝗶𝗮𝗱𝗮 𝗵𝗲𝗻𝘁𝗶𝗻𝘆𝗮 𝗱𝗶𝗮𝗹𝗮𝗺𝗮𝘁𝗸𝗮𝗻 𝗸𝗲𝗽𝗮𝗱𝗮 𝗝𝗼𝗸𝗼𝘄𝗶 sejak Cagub pada Pilgub DKI Jakarta tahun 2012  Pun sewaktu Capres pa,0,0,0,0,in,1376230200,1.68769E+18,__SudutPandang,https://twitter.com/__SudutPandang/status/1687865707621687296,,,,,,,,,,,,,,,
Sat Aug 05 16:37:50 +0000 2023,1.68787E+18,@ekokuntadhi1 Gegara ini jd browsing biodata capres dan baru tau ARB bln lahirnya sama,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:37:00 +0000 2023,1.68787E+18,@Anak__Ogi Yang pasti saya tidak akan memilih Capres yg didukung oleh manusia yg mampu mengucapkan KitabSuci itu Fiksi,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:35:09 +0000 2023,1.68786E+18,Prabowo Disebut Capres yang Sangat Berpengaruh dan Diperhitungkan jadi RI 1 - https://t.co/B9ZPdzCSXT #PrabowoUntukSemua #KodeKita08 #AgustusanBareng https://t.co/y00S5Zagm6,0,0,9,0,in,1.5997E+18,1.68786E+18,UnameOne,https://twitter.com/UnameOne/status/1687864831783882752,,,,,,,,,,,,,,,
Sat Aug 05 16:34:01 +0000 2023,1.68786E+18,Demokrat: Pertemuan Anies dan AHY di Bandung Sinyal Kuat Pasangan Capres-Cawapres https://t.co/HZKAldwhE4,0,0,0,0,in,9.57075E+17,1.68786E+18,yuyunhasanah02,https://twitter.com/yuyunhasanah02/status/1687864547590430721,,,,,,,,,,,,,,,
Sat Aug 05 16:33:32 +0000 2023,1.68786E+18,@AnakLolina2 Belum pernah masuk kategori gubernur terbaik padahal 2 periode menjadi gubernur dan setelah dijadikan capres oleh @PDI_Perjuangan langsung dapat banyak penghargaan.,0,0,0,0,in,1.10225E+18,1.68781E+18,ales_arema,https://twitter.com/ales_arema/status/1687864423497801729,,,,,,,,,,,,,,,
Sat Aug 05 16:32:49 +0000 2023,1.68786E+18,@HidayatNatari Ya ampun kelakuan capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:31:02 +0000 2023,1.68786E+18,@Dennysiregar7 Keknya cuma banteng aja yah yang suka adu domba Padahal capres 2 lainya ngga saling adu domba.  Emang lu nyet sukanya adu domba,0,0,0,0,in,1.52119E+18,1.68784E+18,Dool2050,https://twitter.com/Dool2050/status/1687863795346198528,,,,,,,,,,,,,,,
Sat Aug 05 16:30:50 +0000 2023,1.68786E+18,@BasirWahyu @CNNIndonesia klo uu usia capres cawapres turun ... kira2 usia siapa ya yg bakal pas cocok jd cawapres pak prabowo ? pdip lagi yg diuntungkan,0,0,0,0,in,492721115,1.68777E+18,drupadawan,https://twitter.com/drupadawan/status/1687863747027804160,,,,,,,,,,,,,,,
Sat Aug 05 16:29:23 +0000 2023,1.68786E+18,Jangan kuatir. Lu bisa jadi capres lho...,0,0,0,0,in,1.68155E+18,1.68786E+18,ImminentDeaths,https://twitter.com/ImminentDeaths/status/1687863379069927424,,,,,,,,,,,,,,,
Sat Aug 05 16:29:10 +0000 2023,1.68786E+18,Wacana Capres 2024 Sedang Bergulir https://t.co/UUPIlUUJbe,0,0,0,0,in,229793550,1.68786E+18,shofwankarims,https://twitter.com/shofwankarims/status/1687863324053319680,,,,,,,,,,,,,,,
Sat Aug 05 16:28:39 +0000 2023,1.68786E+18,@ekokuntadhi1 Mau tahu siapa RI1 di 2024? Lihat nanti isyarat yang diberikan Ibu Shinta Nuriyah Abdurrahman Wahid saat disowani para capres. Kalau Prabowo saya yakin sudah kapok sowan ke Ibu Shinta.,0,0,0,0,in,3067327033,1.68769E+18,Hamim_Ortega,https://twitter.com/Hamim_Ortega/status/1687863194411577344,,,,,,,,,,,,,,,
Sat Aug 05 16:28:25 +0000 2023,1.68786E+18,@VIVAcoid Wah. Cocok jadi capres.,0,0,0,0,in,1.68155E+18,1.68776E+18,ImminentDeaths,https://twitter.com/ImminentDeaths/status/1687863136429518849,,,,,,,,,,,,,,,
Sat Aug 05 16:28:15 +0000 2023,1.68786E+18,Senang Bertemu Capres Anies,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:26:14 +0000 2023,1.68786E+18,@PaimoMontok @Joker_Wedoks @Amran_bin_Ali @Andrikosasih @WagimanDeep212_ @Aria_Manik @SimbokeSarah @BlueNeo81 @Pieter_Sun01 @Yudiantiyaman Kadrun2 kekinian ingkari iman..  Atheis kaperr komunis malah dipuja..   milih capres yg ga bisa Alfatihah...  👍�,0,0,0,3,in,1.5759E+18,1.68782E+18,Vigriawan_van,https://twitter.com/Vigriawan_van/status/1687862588498206720,,,,,,,,,,,,,,,
Sat Aug 05 16:23:36 +0000 2023,1.68786E+18,Dari perdebatan batas minimal usia capres dan cawapres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:22:49 +0000 2023,1.68786E+18,@Dennysiregar7 Hahahaha biasaaaa capres gak jelaaaas ... yg jelaaaas gibran gak bakal mau,0,1,0,1,in,104217454,1.68784E+18,dvdjoachim,https://twitter.com/dvdjoachim/status/1687861725943795712,,,,,,,,,,,,,,,
Sat Aug 05 16:21:30 +0000 2023,1.68786E+18,Ganjar capres terbaik #GanjarCapres https://t.co/20XwGOLItg,0,0,0,1,in,1.35707E+18,1.68786E+18,Ganjarbabel,https://twitter.com/Ganjarbabel/status/1687861395042484225,,,,,,,,,,,,,,,
Sat Aug 05 16:19:48 +0000 2023,1.68786E+18,@Ashshness @AkyolinEnglish Penerimaan perempuan menjadi imam memang masih sulit di masy muslim di banyak negara termasuk Indonesia. U/ penggorengan isu,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:19:45 +0000 2023,1.68786E+18,@Intelcrimsv Y si averiguan todos los contratos por cherada en capres y el descuento “voluntario” de $10 a $15 en concepto de ayuda al partido nuevas ideas para nuevos empleados? Y sería bueno que averigüen de todos los jefes sin títulos qué hay e,0,0,0,0,es,273538488,1.68769E+18,elponededo,https://twitter.com/elponededo/status/1687860954305048576,,,,,,,,,,,,,,,
Sat Aug 05 16:17:08 +0000 2023,1.68786E+18,@BosPurwa 3 kandidat capres 2024/2029 putra terbaik bangsa,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:16:38 +0000 2023,1.68786E+18,"@CNNIndonesia kenapa para capres dan cawapres tidak mengumbulkan keimanan dan ketaqwaan mereka?kan negara ini negara yg mudah endorse"" agama?yg mana .....""",0,0,0,3,in,61146234,1.68762E+18,RNDBARSHOP,https://twitter.com/RNDBARSHOP/status/1687860172553920512,,,,,,,,,,,,,,,
Sat Aug 05 16:15:48 +0000 2023,1.68786E+18,@akbarfaizal68 @CCICPolri @rockygerung @ListyoSigitP RG ini murni independen mjd oposisi/kritikus Rejim siapa pun yg berkuasa RG dulu jg sempat berjanji ke Capres PS,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:14:52 +0000 2023,1.68786E+18,@triwul82 Beruntung ya  .... Capres masih jabat.  Bisa promosi kemana2,0,0,0,0,in,1.56177E+18,1.68766E+18,xpresswalang,https://twitter.com/xpresswalang/status/1687859726321893376,,,,,,,,,,,,,,,
Sat Aug 05 16:14:00 +0000 2023,1.68786E+18,@aminullah_2927 Lu bedain Fungsi dan wewenang Capres dan Cawapres aja ga paham  Hadeegghhhhh,0,1,0,0,in,1.52949E+18,1.68782E+18,StefanAntonio__,https://twitter.com/StefanAntonio__/status/1687859506854907905,,,,,,,,,,,,,,,
Sat Aug 05 16:12:29 +0000 2023,1.68786E+18,@akbar2913018658 @prabowo @jokowi @rockygerung Itulah sebabnya Pak Jokowi lebih menaruh harapan pada Capres yang bisa kerja  Daripada capres yang kerjanya cuma nempel jadi benalu doang tapi dikasi proyek malah GAGAL TOTAL https://t.co/ljaAOYh9lO,0,1,0,2,in,1.52949E+18,1.6877E+18,StefanAntonio__,https://twitter.com/StefanAntonio__/status/1687859125760442369,,,,,,,,,,,,,,,
Sat Aug 05 16:10:54 +0000 2023,1.68786E+18,@ComandoOlivo Los máximos líderes pandilleriles están en CAPRES ,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 16:09:02 +0000 2023,1.68786E+18,@BosPurwa @AREAJULID Masi mending itu Om cuman nonton  Ada capres yang malah sering bener melukin cewe cewe bukan Mahramnya loh Om Sampe nempel TETEK malahan  Kalo kata Agama kan nyentuh lawan jenis itu HAROM mendekati Zina malahan Om  Duhhh .. Capres koq,0,1,1,3,in,1.52949E+18,1.68784E+18,StefanAntonio__,https://twitter.com/StefanAntonio__/status/1687858259263467521,,,,,,,,,,,,,,,
Sat Aug 05 16:07:15 +0000 2023,1.68786E+18,@PartaiSocmed Masalahnya tiga capres 2024 A,,,,,,,,,,,,,,,,,,,,,,,,
